X,Y,LabSampleId,SiteCode,CocSampleId,SampleType,LabName,LabJobName,Matrix,CollectionDate,AnalysisMethod,DilutionFactor,AnalysisDate,Duplicate,Unit,Watershed,Waterbody,LocationCode,HUC10,HUC8,Project,Description,AdditionalDescription,VisitID,SampleDepth,Longitude,Latitude,CAS307244_PFHxA,CAS307244_PFHxAFlag,CAS307244_PFHxAMdl,CAS307244_PFHxARl,CAS307551_PFDoA,CAS307551_PFDoAFlag,CAS307551_PFDoAMdl,CAS307551_PFDoARl,CAS335671_PFOA,CAS335671_PFOAFlag,CAS335671_PFOAMdl,CAS335671_PFOARl,CAS335762_PFDA,CAS335762_PFDAFlag,CAS335762_PFDAMdl,CAS335762_PFDARl,CAS335773_PFDS,CAS335773_PFDSFlag,CAS335773_PFDSMdl,CAS335773_PFDSRl,CAS355464_PFHxS,CAS355464_PFHxSFlag,CAS355464_PFHxSMdl,CAS355464_PFHxSRl,CAS356025_33FTCA,CAS356025_33FTCAFlag,CAS356025_33FTCAMdl,CAS356025_33FTCARl,CAS375224_PFBA,CAS375224_PFBAFlag,CAS375224_PFBAMdl,CAS375224_PFBARl,CAS375735_PFBS,CAS375735_PFBSFlag,CAS375735_PFBSMdl,CAS375735_PFBSRl,CAS375859_PFHpA,CAS375859_PFHpAFlag,CAS375859_PFHpAMdl,CAS375859_PFHpARl,CAS375928_PFHpS,CAS375928_PFHpSFlag,CAS375928_PFHpSMdl,CAS375928_PFHpSRl,CAS375951_PFNA,CAS375951_PFNAFlag,CAS375951_PFNAMdl,CAS375951_PFNARl,CAS376067_PFTeA,CAS376067_PFTeAFlag,CAS376067_PFTeAMdl,CAS376067_PFTeARl,CAS646833_PFecHS,CAS646833_PFecHSFlag,CAS646833_PFecHSMdl,CAS646833_PFecHSRl,CAS754916_PFOSA,CAS754916_PFOSAFlag,CAS754916_PFOSAMdl,CAS754916_PFOSARl,CAS812704_73FTCA,CAS812704_73FTCAFlag,CAS812704_73FTCAMdl,CAS812704_73FTCARl,CAS1763231_PFOS,CAS1763231_PFOSFlag,CAS1763231_PFOSMdl,CAS1763231_PFOSRl,CAS2058948_PFUnA,CAS2058948_PFUnAFlag,CAS2058948_PFUnAMdl,CAS2058948_PFUnARl,CAS2355319_NMeFOSAA,CAS2355319_NMeFOSAAFlag,CAS2355319_NMeFOSAAMdl,CAS2355319_NMeFOSAARl,CAS2706903_PFPeA,CAS2706903_PFPeAFlag,CAS2706903_PFPeAMdl,CAS2706903_PFPeARl,CAS2706914_PFPeS,CAS2706914_PFPeSFlag,CAS2706914_PFPeSMdl,CAS2706914_PFPeSRl,CAS2991506_NEtFOSAA,CAS2991506_NEtFOSAAFlag,CAS2991506_NEtFOSAAMdl,CAS2991506_NEtFOSAARl,CAS13252136_GenX,CAS13252136_GenXFlag,CAS13252136_GenXMdl,CAS16517116_PFODA,CAS16517116_PFODAFlag,CAS16517116_PFODAMdl,CAS13252136_GenXRl,CAS16517116_PFODARl,CAS27619972_62FTS,CAS27619972_62FTSFlag,CAS27619972_62FTSMdl,CAS27619972_62FTSRl,CAS30334691_PFBSA,CAS30334691_PFBSAFlag,CAS30334691_PFBSAMdl,CAS30334691_PFBSARl,CAS39108344_82FTS,CAS39108344_82FTSFlag,CAS39108344_82FTSMdl,CAS39108344_82FTSRl,CAS41997131_PFHxSA,CAS41997131_PFHxSAFlag,CAS41997131_PFHxSAMdl,CAS41997131_PFHxSARl,CAS67905195_PFHxDA,CAS67905195_PFHxDAFlag,CAS67905195_PFHxDAMdl,CAS67905195_PFHxDARl,CAS68259121_PFNS,CAS68259121_PFNSFlag,CAS68259121_PFNSMdl,CAS68259121_PFNSRl,CAS72629948_PFTriA,CAS72629948_PFTriAFlag,CAS72629948_PFTriAMdl,CAS72629948_PFTriARl,CAS756426581_F53BMajor,CAS756426581_F53BMajorFlag,CAS756426581_F53BMajorMdl,CAS756426581_F53BMajorRl,CAS757124724_42FTS,CAS757124724_42FTSFlag,CAS757124724_42FTSMdl,CAS757124724_42FTSRl,CAS763051929_F53BMinor,CAS763051929_F53BMinorFlag,CAS763051929_F53BMinorMdl,CAS763051929_F53BMinorRl,CAS914637493_53FTCA,CAS914637493_53FTCAFlag,CAS914637493_53FTCAMdl,CAS914637493_53FTCARl,CAS919005144_ADONA,CAS919005144_ADONAFlag,CAS919005144_ADONAMdl,CAS919005144_ADONARl,CreatedUser,CreatedDate,LastEditedUser,LastEditedDate,GlobalID,OBJECTID
707474.581756447,434503.908583925,2209071-05,02-AS-0120,AS-0120,,EGLE,2209071,H2O,2022/09/08 00:00:00+00,PFAS-8327,1,2022/09/14 00:00:00+00,1,ng/L,Au Sable,Au Sable River,AS-0120,0407000707,04070007,Investigative,Au Sable @ Whirlpool Angler Access,,2022020,,-83.390948,44.432325,2,K ,0.6,2,2,K ,0.4,2,2,K ,1.2,2,2,K ,1.5,2,2,K ,0.5,2,2,K ,0.6,2,,,,,0.3, J,0.4,4,2,K ,0.3,2,2,K ,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.7,2,2,K ,0.9,2,2,K ,1.1,2,2,K ,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,2,K ,1,2,2,K ,0.6,2,2,K ,0.9,2,2,K ,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{1AEE9121-1C53-4A6A-950A-0F96D15379C6},21
713115.424560611,431508.942717858,2209071-07,02-LH-0010,LH-0010,,EGLE,2209071,H2O,2022/09/08 00:00:00+00,PFAS-8327,1,2022/09/14 00:00:00+00,1,ng/L,Au Sable,Lake Huron,LH-0010,0408030001,04070007,Investigative,Lake Huron at Au Sable Shoreline Park,,2022020,,-83.321361,44.403748,0.7, J,0.6,2,2,K ,0.4,2,2,K ,1.2,2,2,K ,1.5,2,2,K ,0.5,2,2,K ,0.6,2,,,,,0.9, J,0.4,4,2,K ,0.3,2,0.5, J,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,2.2, ,0.7,2,2,K ,0.9,2,2,K ,1.1,2,2,K ,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,2,K ,1,2,2,K ,0.6,2,2,K ,0.9,2,2,K ,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{57E07A94-EA59-4343-8CA4-BE06A7FBBEF5},22
711589.713862612,433274.337304015,2209071-04,02-AS-0050,AS-0050,,EGLE,2209071,H2O,2022/09/08 00:00:00+00,PFAS-8327,1,2022/09/14 00:00:00+00,1,ng/L,Au Sable,Au Sable River,AS-0050,0407000707,04070007,Investigative,Au Sable @ Riverbank Park,,2022020,,-83.339787,44.420075,1.3, J,0.6,2,2,K ,0.4,2,0.9, J,1.2,2,2,K ,1.5,2,2,K ,0.5,2,3.1, ,0.6,2,,,,,1.4, J,0.4,4,0.4, J,0.3,2,0.4, J,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,3.7, ,0.7,2,2,K ,0.9,2,2,K ,1.1,2,1.6, J,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,2,K ,1,2,2,K ,0.6,2,2,K ,0.9,2,1.3, J,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{89D6DC00-1130-42CD-8378-1E57E64A152B},23
693068.474887366,438567.85994416,2209070-15,02-AS-0250,AS-0250,,EGLE,2209070,H2O,2022/09/08 00:00:00+00,PFAS-8327,1,2022/09/13 00:00:00+00,1,ng/L,Au Sable,Au Sable River,AS-0250,0407000707,04070007,Investigative,Au Sable @ Cooke Dam Rd.,,2022020,,-83.570312,44.472869,2,K ,0.6,2,2,K ,0.4,2,2,K ,1.2,2,2,K ,1.5,2,2,K ,0.5,2,2,K ,0.6,2,,,,,4,K ,0.4,4,2,K ,0.3,2,0.2, J,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.7,2,2,K ,0.9,2,2,K ,1.1,2,2,K ,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,2,K ,1,2,2,K ,0.6,2,2,K ,0.9,2,2,K ,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{A5C190C9-125F-4D3D-802A-66CB993CEE03},24
712321.807443338,432768.183532496,2209071-13,02-AS-0030,AS-0030,,EGLE,2209071,H2O,2022/09/08 00:00:00+00,PFAS-8327,1,2022/09/14 00:00:00+00,1,ng/L,Au Sable,Au Sable River,AS-0030,0407000705,04070007,Investigative,Au Sable @ East Mill Street Bridge,,2022020,,-83.330805,44.415308,0.7, J,0.6,2,2,K ,0.4,2,2,K ,1.2,2,2,K ,1.5,2,2,K ,0.5,2,1.1, J,0.6,2,,,,,0.6, J,0.4,4,2,K ,0.3,2,0.2, J,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,1.5, J,0.7,2,2,K ,0.9,2,2,K ,1.1,2,0.9, J,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,2,K ,1,2,2,K ,0.6,2,2,K ,0.9,2,2,K ,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{50862282-FD48-45B7-B7B9-61CCD06B6B25},25
619884.778542735,473584.820531514,2209070-03,02-NAS-0060,NAS-0060,,EGLE,2209070,H2O,2022/09/07 00:00:00+00,PFAS-8327,1,2022/09/12 00:00:00+00,1,ng/L,Au Sable,North Branch Au Sable River,NAS-0060,0407000702,04070007,Investigative,North Branch of the Au Sable at E Co Rd 612,,2022020,,-84.481992,44.803885,2,K ,0.6,2,2,K ,0.4,2,2,K ,1.2,2,2,K ,1.5,2,2,K ,0.5,2,2,K ,0.6,2,,,,,4,K ,0.4,4,2,K ,0.3,2,2,K ,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.7,2,2,K ,0.9,2,2,K ,1.1,2,2,K ,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,2,K ,1,2,2,K ,0.6,2,2,K ,0.9,2,2,K ,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{889E9E09-BEF7-4553-AE32-1F4221E3BBA5},26
674274.52529989,447770.409738425,2209070-12,02-AS-0450,AS-0450,,EGLE,2209070,H2O,2022/09/08 00:00:00+00,PFAS-8327,1,2022/09/13 00:00:00+00,1,ng/L,Au Sable,Au Sable River,AS-0450,0407000707,04070007,Investigative,Au Sable @ Bamfield Rd.,,2022020,,-83.80337,44.560444,2,K ,0.6,2,2,K ,0.4,2,2,K ,1.2,2,2,K ,1.5,2,2,K ,0.5,2,2,K ,0.6,2,,,,,4,K ,0.4,4,2,K ,0.3,2,0.2, J,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.7,2,2,K ,0.9,2,2,K ,1.1,2,2,K ,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,2,K ,1,2,2,K ,0.6,2,2,K ,0.9,2,2,K ,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{880C1EBC-140B-48E8-953E-54D1EE73AAC8},27
703574.442028268,442520.179851186,2209070-17,02-HC-0040,HC-0040,,EGLE,2209070,H2O,2022/09/08 00:00:00+00,PFAS-8327,1,2022/09/13 00:00:00+00,1,ng/L,Au Sable,Hill Creek,HC-0040,0407000706,04070007,Investigative,Hill Creek @ Indian Rd.,,2022020,,-83.436765,44.505544,2,K ,0.6,2,2,K ,0.4,2,2,K ,1.2,2,2,K ,1.5,2,2,K ,0.5,2,2,K ,0.6,2,,,,,4,K ,0.4,4,2,K ,0.3,2,0.2, J,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.7,2,2,K ,0.9,2,2,K ,1.1,2,2,K ,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,1.4, J,1,2,2,K ,0.6,2,2,K ,0.9,2,2,K ,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{111C4BE0-9011-4B3D-AE1A-BED13864269D},28
611904.926819805,439814.99658561,2209069-01,02-SAS-0260,SAS-0260,,EGLE,2209069,H2O,2022/09/07 00:00:00+00,PFAS-8327,1,2022/09/09 00:00:00+00,1,ng/L,Au Sable,South Branch Au Sable River,SAS-0260,0407000701,04070007,Investigative,South Branch of the Au Sable River @ Wallace Park,down gradient Michigan Firemans Memorial Festival and Roscommon WWTP,2022020,,-84.59025514,44.50123366,2,K ,0.6,2,2,K ,0.4,2,2,K ,1.2,2,2,K ,1.5,2,2,K ,0.5,2,2,K ,0.6,2,,,,,1.4, J,0.4,4,2,K ,0.3,2,2,K ,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.7,2,2,K ,0.9,2,2,K ,1.1,2,2,K ,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,2,K ,1,2,2,K ,0.6,2,2,K ,0.9,2,2,K ,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{6BA0B5C1-58DB-492A-A7C2-C4F306E04424},29
710478.181857334,438104.758702277,240-26575-2,02-VEL-0020,VAN E LAKE MID,Depth Specific,TestAmerica North Canton,240-26575-1,Water,2013/07/01 00:00:00+00,WS-LC-0025,1,2013/07/15 00:00:00+00,3,ng/L,Au Sable,Van Etten Lake,VEL-0020,0407000706,04070007,Investigative,off Ratliff Park launch,,2013010,Middle,-83.35178,44.46385,1.1,J,0.82,2.1,0.61,K,0.61,2.1,1.2,J,0.78,2.1,0.46,K,0.46,2.1,1.3,K,1.3,2.1,3,,0.9,2.1,,,,,3.5,B,0.48,2.1,0.95,K,0.95,2.1,0.83,K,0.83,2.1,0.74,K,0.74,2.1,0.68,K,0.68,2.1,0.21,K,0.21,2.1,,,,,0.66,K,0.66,2.1,,,,,1.4,J,1.3,2.1,0.78,K,0.78,2.1,,,,,1.2,J,1,2.1,,,,,,,,,,,,0.7,K,0.7,,2.1,,,,,,,,,,,,,,,,,0.52,J B,0.13,2.1,,,,,0.57,K,0.57,2.1,,,,,,,,,,,,,,,,,,,,,,,,,{F4F984B8-9C84-496D-8D10-815E50ACA8A6},30
681157.490489707,437104.948857198,2209070-14,02-AS-0350,AS-0350,,EGLE,2209070,H2O,2022/09/08 00:00:00+00,PFAS-8327,1,2022/09/13 00:00:00+00,1,ng/L,Au Sable,Au Sable River,AS-0350,0407000707,04070007,Investigative,Au Sable @ Loud Dam Rd.,,2022020,,-83.72049,44.462788,2,K ,0.6,2,2,K ,0.4,2,2,K ,1.2,2,2,K ,1.5,2,2,K ,0.5,2,2,K ,0.6,2,,,,,4,K ,0.4,4,2,K ,0.3,2,0.3, J,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.7,2,2,K ,0.9,2,2,K ,1.1,2,2,K ,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,2,K ,1,2,2,K ,0.6,2,2,K ,0.9,2,2,K ,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{0604D01B-A0FA-422D-A59F-7A2F0CCD54C7},31
709842.251555692,438791.274499316,1114064,02-VEL-0030,VAN ETTEN 2 (320-52651-4),,Eurofins/Lancaster,320-52651,Water,2019/07/23 00:00:00+00,EPA 537 Version 1.1 Modified,1,2019/07/30 00:00:00+00,1,ng/L,Au Sable,Van Etten Lake,VEL-0030,0407000706,04070007,Investigative,Oscoda,,2019006,,-83.35949,44.47021,1.6,J,0.49,2,0.49,K,0.49,2,2,,0.49,2,0.49,K,0.49,2,0.49,K,0.49,2,4.5,,0.49,2,,,,,4.3,J,2,4.9,0.49,K,0.49,2,0.89,J,0.49,2,0.49,K,0.49,2,0.49,K,0.49,2,0.49,K,0.49,2,,,,,0.49,K,0.49,2,,,,,4.1,,0.49,2,0.49,K,0.49,2,0.59,K,0.59,2,1.7,J,0.49,2,0.49,K,0.49,2,0.49,K,0.49,2.9,,,,,,,,,2,J,2,4.9,,,,,0.98,K,0.98,2.9,,,,,,,,,0.49,K,0.49,2,0.49,K,0.49,2,,,,,0.49,K,0.49,2,,,,,,,,,,,,,,,,,{AFEBB8FD-ED27-4859-996B-72117915CCB2},32
706202.78841511,447295.011115208,2209071-01,02-NVEC-0010,NVEC-0010,,EGLE,2209071,H2O,2022/09/08 00:00:00+00,PFAS-8327,1,2022/09/13 00:00:00+00,1,ng/L,Au Sable,North Van Etten Creek,NVEC-0010,0407000706,04070007,Investigative,North Van Etten Creek @ Barlow Rd.,,2022020,,-83.401822,44.547751,0.4, J,0.6,2,2,K ,0.4,2,2,K ,1.2,2,2,K ,1.5,2,2,K ,0.5,2,2,K ,0.6,2,,,,,1.1, J,0.4,4,2,K ,0.3,2,2,K ,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.7,2,2,K ,0.9,2,2,K ,1.1,2,2,K ,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,2,K ,1,2,2,K ,0.6,2,2,K ,0.9,2,2,K ,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{03899B65-D36E-4315-A468-4F6EBFB1479E},33
691492.491472535,449680.50613063,2209070-13,02-SPR-0060,SPR-0060,,EGLE,2209070,H2O,2022/09/08 00:00:00+00,PFAS-8327,1,2022/09/13 00:00:00+00,1,ng/L,Au Sable,South Branch Pine River,SPR-0060,0407000706,04070007,Investigative,South Branch of the Pine River @ Rearing Pond Trail,,2022020,,-83.585996,44.573263,2,K ,0.6,2,2,K ,0.4,2,2,K ,1.2,2,2,K ,1.5,2,2,K ,0.5,2,2,K ,0.6,2,,,,,4,K ,0.4,4,2,K ,0.3,2,0.3, J,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.7,2,2,K ,0.9,2,2,K ,1.1,2,2,K ,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,2,K ,1,2,2,K ,0.6,2,2,K ,0.9,2,2,K ,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{E9C62A51-43B5-431D-8C55-C10B763A3505},34
712321.807443338,432768.183532496,2209071-15,02-AS-0030,AS-0030 D.C.,Depth Integrated,EGLE,2209071,H2O,2022/09/08 00:00:00+00,PFAS-8327,1,2022/09/14 00:00:00+00,3,ng/L,Au Sable,Au Sable River,AS-0030,0407000705,04070007,Investigative,Au Sable @ East Mill Street Bridge,,2022020,Integrated,-83.330805,44.415308,0.7, J,0.6,2,2,K ,0.4,2,2,K ,1.2,2,2,K ,1.5,2,2,K ,0.5,2,1, J,0.6,2,,,,,0.9, J,0.4,4,2,K ,0.3,2,2,K ,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,1.4, J,0.7,2,2,K ,0.9,2,2,K ,1.1,2,1.1, J,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,2,K ,1,2,2,K ,0.6,2,2,K ,0.9,2,2,K ,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{B1667B29-9D23-4D58-86B1-5F0FA3C78D63},35
622365.508618336,452642.454618869,2209069-06,02-SAS-0150,SAS-0150,,EGLE,2209069,H2O,2022/09/07 00:00:00+00,PFAS-8327,1,2022/09/09 00:00:00+00,1,ng/L,Au Sable,South Branch Au Sable River,SAS-0150,0407000701,04070007,Investigative,South Branch of the Au Sable River @ Old M-72,,2022020,,-84.455649,44.614984,2,K ,0.6,2,2,K ,0.4,2,2,K ,1.2,2,2,K ,1.5,2,2,K ,0.5,2,2,K ,0.6,2,,,,,0.9, J,0.4,4,2,K ,0.3,2,2,K ,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.7,2,2,K ,0.9,2,2,K ,1.1,2,2,K ,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,2,K ,1,2,2,K ,0.6,2,2,K ,0.9,2,2,K ,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{E75E5B5E-0277-4319-A034-3C11491DACEC},36
599233.281126786,460016.654887381,320-28990-5,02-AS-0850,2017 AS 5,,TestAmerica Sacramento,320-28990-1,Water,2017/06/08 00:00:00+00,537 (modified),1,2017/06/25 00:00:00+00,1,ng/L,Au Sable,Au Sable River,AS-0850,0407000703,04070007,Investigative,Pollak Bridge Road,n.w. of airfield Formerly known as AS-5,2017200,,-84.74572,44.68493,0.76,K,0.76,1.9,0.57,K,0.57,1.9,0.72,K,0.72,1.9,0.43,K,0.43,1.9,1.2,K,1.2,1.9,0.84,K,0.84,1.9,,,,,1.5,J B,0.44,1.9,0.89,K,0.89,1.9,0.78,K,0.78,1.9,0.69,K,0.69,1.9,0.63,K,0.63,1.9,1,J B *,0.19,1.9,,,,,6.8,J,0.62,39,,,,,1.3,J,1.2,1.9,0.72,K,0.72,1.9,,,,,0.96,K,0.96,1.9,,,,,,,,,,,,0.65,K,0.65,,1.9,,,,,,,,,,,,,,,,,0.12,K,0.12,1.9,,,,,0.53,K,0.53,1.9,,,,,,,,,,,,,,,,,,,,,,,,,{CC34A522-1ED9-4882-9D0E-13A4EC61F17B},37
711654.209178209,442605.26350706,1114063,35-CL-0010,CEDAR LAKE (320-52651-3),,Eurofins/Lancaster,320-52651,Water,2019/07/23 00:00:00+00,EPA 537 Version 1.1 Modified,1,2019/07/30 00:00:00+00,1,ng/L,Lone Lake-Ocqueoc,Cedar Lake,CL-0010,407000304,04070003,Investigative,n of Oscoda,,2019007,,-83.33517,44.50399,1.4,J,0.47,1.9,0.47,K,0.47,1.9,1.8,J,0.47,1.9,0.47,K,0.47,1.9,0.47,K,0.47,1.9,0.47,K,0.47,1.9,,,,,6.1,,1.9,4.7,0.57,J,0.47,1.9,1.3,J,0.47,1.9,0.47,K,0.47,1.9,0.64,J,0.47,1.9,0.47,K,0.47,1.9,,,,,0.79,J,0.47,1.9,,,,,0.85,J,0.47,1.9,0.47,K,0.47,1.9,0.56,K,0.56,1.9,1.3,J,0.47,1.9,0.47,K,0.47,1.9,0.47,K,0.47,2.8,,,,,,,,,1.9,K,1.9,4.7,,,,,0.93,K,0.93,2.8,,,,,,,,,0.47,K,0.47,1.9,0.47,K,0.47,1.9,,,,,0.47,K,0.47,1.9,,,,,,,,,,,,,,,,,{DC9389F4-B600-4260-97F5-CCDEC01E1C28},38
622386.956717542,429063.369682413,2209069-04,02-SAS-0400,SAS-0400,,EGLE,2209069,H2O,2022/09/07 00:00:00+00,PFAS-8327,1,2022/09/13 00:00:00+00,1,ng/L,Au Sable,South Branch Au Sable River,SAS-0400,0407000701,04070007,Investigative,South Branch of the Au Sable River @ Oak Road,,2022020,,-84.460977,44.402758,1.4, J,0.6,2,2,K ,0.4,2,0.9, J,1.2,2,2,K ,1.5,2,2,K ,0.5,2,2,K ,0.6,2,,,,,5.7, ,0.4,4,1.1, J,0.3,2,1.2, J,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.7,2,2,K ,0.9,2,2,K ,1.1,2,2,K ,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,2,K ,1,2,2,K ,0.6,2,2,K ,0.9,2,2,K ,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{C0F2A08C-03FB-467A-B069-3933CA05670F},39
612401.867691431,433402.856861833,2209069-03,02-RBC-0070,RBC-0070,,EGLE,2209069,H2O,2022/09/07 00:00:00+00,PFAS-8327,1,2022/09/15 00:00:00+00,1,ng/L,Au Sable,Robinson Creek,RBC-0070,0407000701,04070007,Investigative,Robinson Creek @ Riverside Ln.,upstream forest fire experiment station,2022020,,-84.585402,44.443441,0.4, J,0.6,2,2,K ,0.4,2,2,K ,1.2,2,2,K ,1.5,2,2,K ,0.5,2,2,K ,0.6,2,,,,,4, ,0.4,4,2,K ,0.3,2,0.3, J,0.3,2,2,K ,0.6,2,2,K ,0.6,2,4,K ,0.9,4,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.7,2,2,K ,0.9,2,2,K ,1.1,2,2,K ,0.5,2,2,K ,0.9,2,2,K ,0.8,2,4,K ,0.9,,,,4,,2,K ,1,2,2,K ,0.6,2,2,K ,0.9,2,2,K ,0.4,2,,,,,2,K ,0.4,2,4,K ,0.6,4,2,K ,0.4,2,2,K ,0.7,2,2,K ,0.7,2,,,,,2,K ,0.4,2,,,,,{3BD954C0-5193-40DE-97D5-44C8CA672F9A},40
